1.408168,0
3.021572,0
4.943243,0
6.892178,0
8.41067,0
11.42719,0
12.72211,0
14.51481,0
17.80032,0
18.4005,0
19.01308,0
19.59262,0
20.17245,0
20.75532,0
21.29003,0
21.88809,0
22.5213,0
23.08866,0
23.66849,0
24.21519,0
24.77869,0
25.34219,0
25.89469,0
26.47445,0
27.03732,0
27.21985,0
28.24959,0
28.43383,0
29.34485,0
29.5275,0
30.45524,0
30.62582,0
31.62192,0
31.80416,0
32.78159,0
33.44426,0
34.00758,0
34.57079,0
35.15076,0
35.73045,0
38.61306,0
39.19357,0
39.74027,0
40.30354,0
40.86681,0
41.5129,0
42.05978,0
42.62297,0
43.16968,0
43.58425,0
44.08318,0
44.49908,0
44.96295,0
45.51037,0
45.66405,0
46.60845,0
46.8249,0
47.78975,0
48.03944,0
48.34167,0
48.67439,0
48.96138,0
49.25957,0
49.57615,0
49.87849,0
50.17045,0
50.45615,0
50.73744,0
51.02484,0
51.311,0
51.59697,0
51.8786,0
52.16087,0
54.72834,0
54.93105,0
55.85944,0
56.07912,0
57.03976,0
57.57279,0
58.17703,0
58.76066,0
59.34019,0
59.90379,0
60.48654,0
61.03943,0
61.57208,0
62.13142,0
62.81061,0
63.36035,0
63.95675,0
64.55575,0
65.12222,0
65.68549,0
66.25757,0
67.43594,0
68.58797,0
69.7544,0
70.91411,0
72.04066,0
74.29545,0
75.5025,0
76.03489,0
76.58474,0
77.21498,0
77.81138,0
78.39121,0
78.95625,0
79.57587,0
80.23854,0
80.83495,0
81.43763,0
82.00607,0
82.66861,0
83.23465,0
83.86388,0
84.52872,0
88.11426,0
88.33537,0
89.32936,0
89.52817,0
90.52338,0
90.74279,0
91.77575,0
91.97763,0
92.82832,0
93.02712,0
93.93858,0
94.12052,0
94.35255,0
