17.80226,1
18.44276,1
19.04634,1
19.60951,1
20.15705,1
20.73709,1
21.33031,1
21.89365,1
22.47536,1
23.02331,1
23.61298,1
24.1929,1
24.77537,1
25.34042,1
25.92049,1
26.45124,1
27.03108,1
28.20601,1
29.33265,1
30.43091,1
31.61104,1
32.74231,1
33.91631,1
35.07587,1
36.23555,1
37.42834,1
38.02474,1
38.57431,1
39.74173,1
40.8905,1
43.12733,1
45.52048,1
46.66874,1
47.76214,1
50.13123,1
52.38181,1
54.74091,1
55.90227,1
57.0288,1
57.29387,1
57.6099,1
59.32413,1
59.6118,1
59.9146,1
61.60455,1
61.892,1
62.19424,1
63.96685,1
65.04787,1
66.1917,1
70.82595,1
73.11215,1
75.47094,1
76.08677,1
76.6666,1
77.20239,1
77.78223,1
78.36685,1
78.94394,1
79.51082,1
80.11044,1
81.23733,1
82.38198,1
83.51866,1
84.95937,1
85.29089,1
85.57231,1
85.85396,1
86.13054,1
86.43326,1
86.74834,1
87.0304,1
87.31286,1
87.61049,1
87.89212,1
88.19579,1
88.4655,1
88.7343,1
89.04906,1
89.36421,1
89.94405,1
90.52555,1
91.08882,1
91.64415,1
92.24074,1
93.30212,1
93.91508,1
96.25509,1
96.8381,1
97.43452,1
98.04878,1
98.60448,1
99.17149,1
99.75535,1
100.3089,1
100.8837,1
101.4639,1
102.0436,1
102.6245,1
103.2044,1
